schema_version,execution_index,run_id,experiment_id,stage,split,mode,workload_ids,target_id,neighbor_ids,combination_key,colocation_id,resource,pressure_requested,repeat,seed,warmup_s,duration_s,sample_interval_s,cooldown_s,host_id,gpu_index,display_index,window_layout,require_visible_windows,max_gpu_temp_c,config_sha256,root_commit,run_directory,game_entrypoints,game_sha256s,row_sha256
1,266,formal-v1__profile__pyxel_jump__gpu_compute__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_jump""]",pyxel_jump,[],,,gpu_compute,0.25,1,1988451417430468348,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_jump__gpu_compute__p025__r01,"{""pyxel_jump"":""games/pyxel/02_jump_game.py""}","{""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46""}",d30b39233df8c234a052e17c1c4e3b7bdc28135e5ffca113392079d352a8f703
1,267,formal-v1__profile__mega_wing__gpu_compute__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,gpu_compute,0.25,1,10716810241101879638,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__mega_wing__gpu_compute__p025__r01,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",49fd6cc1652d8ca0aa8c6217d36e86f2a81f9b22808487bd06b02a5cc472d18c
1,268,formal-v1__profile__pyxel_snake__memory_bandwidth__p000__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_snake""]",pyxel_snake,[],,,memory_bandwidth,0,1,17972992197593926407,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_snake__memory_bandwidth__p000__r01,"{""pyxel_snake"":""games/pyxel/07_snake.py""}","{""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3""}",9cba05dad7dff9580b89160196c9e7693c1669ea73088933c4c19f998b744727
1,269,formal-v1__profile__space_rescue__gpu_compute__p000__r01,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,gpu_compute,0,1,4806758950488709513,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__space_rescue__gpu_compute__p000__r01,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",60ba869fedb1b9b2d415a1b2fac9fcfca08ed98e21f7c36f704c7f397523596c
1,270,formal-v1__profile__pyxel_bubbles__gpu_memory__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_bubbles""]",pyxel_bubbles,[],,,gpu_memory,0.25,1,3010822687310012633,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_bubbles__gpu_memory__p025__r01,"{""pyxel_bubbles"":""games/pyxel/06_click_game.py""}","{""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900""}",006299335d80d44f13f76894e6c2796532eb8ebbf66ded5e24ed2d91654499ef
1,271,formal-v1__profile__mega_wing__gpu_compute__p075__r03,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,gpu_compute,0.75,3,2671436739460950027,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__mega_wing__gpu_compute__p075__r03,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",11717b7d2eba58b448132160e2092d8f48b1b15505ca1a62caa9c656d910a9ea
1,272,formal-v1__profile__pyxel_platformer__memory_bandwidth__p100__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_platformer""]",pyxel_platformer,[],,,memory_bandwidth,1,1,5382222049259964063,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_platformer__memory_bandwidth__p100__r01,"{""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",def5ff09233fcfe23c1dc8aab6f179ebc02c120e3a07808f9846869aabcb5d96
1,273,formal-v1__profile__daylight__memory_bandwidth__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,memory_bandwidth,0.25,1,7747888158563655536,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__daylight__memory_bandwidth__p025__r01,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",10ac2c867215f437ef7f13f18f707feb2083fdea6fb3b6b6ebcd619add62de71
1,274,formal-v1__profile__pyxel_platformer__memory_bandwidth__p075__r03,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_platformer""]",pyxel_platformer,[],,,memory_bandwidth,0.75,3,1857958510345146456,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_platformer__memory_bandwidth__p075__r03,"{""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",577f9850cef5b8f916ed7e30d73a4e825e91df7f366615d8cda781f9efd04bf6
1,275,formal-v1__profile__daylight__memory_bandwidth__p050__r03,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,memory_bandwidth,0.5,3,11504194784090778569,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__daylight__memory_bandwidth__p050__r03,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",58a74392c38bbd8b15600e0666f6f5aa1ac52485f76b4e98b5d78fdedb120a00
